home_team,away_team,home_team_score,away_team_score,game_date,stadium,public,ref,yellow_cards_home,red_cards_home,gols_home,yellow_cards_away,red_cards_away,gols_away,sec_card_home,sec_card_away,link
Club Athletico Paranaense,SE Palmeiras,1,3,25 de outubro de 2022 21:45,Arena da Baixada,19.621,Braulio da Silva Machado,"[{""player"": ""R\u00f4mulo Jos\u00e9 Cardoso da Cruz"", ""minute"": ""8'""}, {""player"": ""Luiz Felipe Scolari"", ""minute"": ""13'""}, {""player"": ""Bryan Jahir Garc\u00eda Realpe"", ""minute"": ""47'""}, {""player"": ""Pablo Felipe Teixeira"", ""minute"": ""54'""}]","[{""player"": ""Tom\u00e1s Esteban Cuello"", ""minute"": ""60'""}]","[{""player"": ""Matheus Felipe Santos Nascimento"", ""minute"": ""30'"", ""cont"": 0, ""penal"": 0}]","[{""player"": ""Gustavo Ra\u00fal G\u00f3mez Portillo"", ""minute"": ""10'""}, {""player"": ""Murilo Cerqueira Paim"", ""minute"": ""53'""}, {""player"": ""Gustavo Garcia dos Santos"", ""minute"": ""77'""}, {""player"": ""Gustavo Henrique Furtado Scarpa"", ""minute"": ""77'""}, {""player"": ""Joaqu\u00edn Piquerez Moreira"", ""minute"": ""90'""}]",[],"[{""player"": ""Endrick Felipe Moreira de Sousa"", ""minute"": ""59'"", ""cont"": 0, ""penal"": 0}, {""player"": ""Endrick Felipe Moreira de Sousa"", ""minute"": ""70'"", ""cont"": 0, ""penal"": 0}, {""player"": ""Gustavo Ra\u00fal G\u00f3mez Portillo"", ""minute"": ""76'"", ""cont"": 0, ""penal"": 0}]",[],[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2022/css9eoc46vca8gkmv5z7603ys/match/view/3td7awjllnojqj3fnbvaswems
Fortaleza EC,Clube Atlético Mineiro,0,0,24 de outubro de 2022 20:00,Castelão,43.660,Raphael Claus,"[{""player"": ""Cristian Chagas Tarouco"", ""minute"": ""33'""}, {""player"": ""Luis Ant\u00f4nio da Rocha J\u00fanior"", ""minute"": ""45+3'""}, {""player"": ""Thiago Galhardo do Nascimento Rocha"", ""minute"": ""83'""}, {""player"": ""Emanuel Br\u00edtez"", ""minute"": ""90+1'""}]",[],[],"[{""player"": ""Jemerson de Jesus Nascimento"", ""minute"": ""33'""}]",[],[],[],[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2022/css9eoc46vca8gkmv5z7603ys/match/view/3s406feke1lwioyppo0ageh3o
Cuiabá EC,Goiás EC,1,2,23 de outubro de 2022 18:00,Arena Pantanal,8.871,Dyorgines José Padovani Andrade,"[{""player"": ""Denilson Alves Borges"", ""minute"": ""39'""}, {""player"": ""Joaquim Henrique Pereira Silva"", ""minute"": ""55'""}, {""player"": ""Deyverson Brum Silva Acosta"", ""minute"": ""63'""}]",[],"[{""player"": ""Deyverson Brum Silva Acosta"", ""minute"": ""65'"", ""cont"": 0, ""penal"": 0}]","[{""player"": ""Lu\u00eds Dialisson de Souza Alves"", ""minute"": ""10'""}, {""player"": ""Pedro Ra\u00fal Garay da Silva"", ""minute"": ""44'""}, {""player"": ""Danilo Carvalho Barcelos"", ""minute"": ""69'""}, {""player"": ""Luan Dias da Silva"", ""minute"": ""87'""}]",[],"[{""player"": ""Pedro Ra\u00fal Garay da Silva"", ""minute"": ""8'"", ""cont"": 0, ""penal"": 0}, {""player"": ""Vin\u00edcius Santos Silva"", ""minute"": ""20'"", ""cont"": 0, ""penal"": 0}]",[],[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2022/css9eoc46vca8gkmv5z7603ys/match/view/3saw0bq64dan85pm6v6rdqxp0
Coritiba FBC,SC Internacional,1,1,23 de outubro de 2022 18:00,Couto Pereira,17.262,Wagner do Nascimento Magalhaes,"[{""player"": ""Jes\u00fas Emiliano Trindade Flores"", ""minute"": ""13'""}, {""player"": ""Luciano Cast\u00e1n da Silva"", ""minute"": ""59'""}, {""player"": ""Mat\u00edas Galarza Fonda"", ""minute"": ""62'""}]",[],"[{""player"": ""Luciano Cast\u00e1n da Silva"", ""minute"": ""24'"", ""cont"": 0, ""penal"": 0}]","[{""player"": ""Jo\u00e3o Lucas de Souza Cardoso"", ""minute"": ""73'""}]",[],"[{""player"": ""Vitor Eduardo da Silva Matos"", ""minute"": ""60'"", ""cont"": 0, ""penal"": 0}]",[],[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2022/css9eoc46vca8gkmv5z7603ys/match/view/3seetxcmxcpl6994ej0nbvf9w
Atlético Goianiense,Ceará SC,1,0,23 de outubro de 2022 18:00,Estádio Antônio Accioly,10.166,Luiz Flávio de Oliveira,"[{""player"": ""Luiz Fernando Moraes dos Santos"", ""minute"": ""37'""}, {""player"": ""Gabriel Baralhas dos Santos"", ""minute"": ""37'""}, {""player"": ""Eduardo Souza"", ""minute"": ""45+1'""}, {""player"": ""Edson Fernando da Silva Gomes"", ""minute"": ""75'""}]",[],"[{""player"": ""Lucas Xavier Gazal"", ""minute"": ""24'"", ""cont"": 0, ""penal"": 0}]","[{""player"": ""Guilherme Castilho Carvalho"", ""minute"": ""42'""}, {""player"": ""Richardson Fernandes dos Santos"", ""minute"": ""44'""}, {""player"": ""Lucho Gonz\u00e1lez"", ""minute"": ""88'""}]",[],[],[],[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2022/css9eoc46vca8gkmv5z7603ys/match/view/3s7h4411qozio3sqkgnlz9nh0
EC Juventude,São Paulo FC,1,2,23 de outubro de 2022 16:00,Alfredo Jaconi,3.204,Paulo Roberto Alves Júnior,"[{""player"": ""Lucas Zanella"", ""minute"": ""59'""}, {""player"": ""Rodrigo Alves Soares"", ""minute"": ""63'""}, {""player"": ""Vitor Mendes Alves"", ""minute"": ""70'""}]",[],"[{""player"": ""Jo\u00e3o Victor da Vit\u00f3ria Fernandes"", ""minute"": ""39'"", ""cont"": 0, ""penal"": 0}]","[{""player"": ""Jo\u00e3o Moreira Sanmartin Souza"", ""minute"": ""26'""}, {""player"": ""Pablo Gon\u00e7alves Maia Fortunato"", ""minute"": ""76'""}]",[],"[{""player"": ""Reinaldo Manoel da Silva"", ""minute"": ""36'"", ""cont"": 0, ""penal"": 0}, {""player"": ""Reinaldo Manoel da Silva"", ""minute"": ""56'"", ""cont"": 0, ""penal"": 0}]",[],[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2022/css9eoc46vca8gkmv5z7603ys/match/view/3s0qprehf2tra5gxu10rs6hhw
Fluminense FC,Botafogo FR,2,2,23 de outubro de 2022 16:00,Estádio Jornalista Mário Filho (Maracanã),36.033,Ramon Abatti,"[{""player"": ""Matheus Martinelli Lima"", ""minute"": ""50'""}, {""player"": ""Paulo Henrique Chagas de Lima"", ""minute"": ""66'""}, {""player"": ""Matheus Martins Silva dos Santos"", ""minute"": ""82'""}]",[],"[{""player"": ""Paulo Henrique Chagas de Lima"", ""minute"": ""76'"", ""cont"": 0, ""penal"": 1}, {""player"": ""Matheus Martins Silva dos Santos"", ""minute"": ""82'"", ""cont"": 0, ""penal"": 0}]","[{""player"": ""Francisco das Chagas Soares dos Santos"", ""minute"": ""65'""}, {""player"": ""Fernando Mar\u00e7al de Oliveira"", ""minute"": ""66'""}]",[],"[{""player"": ""Carlos Eduardo de Oliveira Alves"", ""minute"": ""41'"", ""cont"": 0, ""penal"": 0}, {""player"": ""Jefferson Ruan Pereira dos Santos"", ""minute"": ""52'"", ""cont"": 0, ""penal"": 0}]",[],[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2022/css9eoc46vca8gkmv5z7603ys/match/view/3rlnge1o2lcdzuxypjahfv09g
SE Palmeiras,Avai FC,3,0,22 de outubro de 2022 21:00,Allianz Parque,40.044,Bruno Arleu de Araújo,"[{""player"": ""Gustavo Henrique Furtado Scarpa"", ""minute"": ""71'""}, {""player"": ""Breno Henrique Vasconcelos Lopes"", ""minute"": ""73'""}]",[],"[{""player"": ""Gustavo Henrique Furtado Scarpa"", ""minute"": ""4'"", ""cont"": 0, ""penal"": 1}, {""player"": ""Eduardo Pereira Rodrigues"", ""minute"": ""55'"", ""cont"": 0, ""penal"": 0}, {""player"": ""Vanderlan Barbosa da Silva"", ""minute"": ""90'"", ""cont"": 0, ""penal"": 0}]","[{""player"": ""Vladimir Orlando Cardoso de Ara\u00fajo Filho"", ""minute"": ""2'""}, {""player"": ""Guilherme Bissoli Campos"", ""minute"": ""40'""}]",[],[],[],[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2022/css9eoc46vca8gkmv5z7603ys/match/view/3rsb6i70da83hj97mt10qz9qs
Santos FC Sao Paulo,SC Corinthians Paulista,0,1,22 de outubro de 2022 19:00,Vila Belmiro,12.872,Flavio Rodrigues De Souza,"[{""player"": ""Lucas Henrique Barbosa"", ""minute"": ""50'""}, {""player"": ""Lucas Braga Ribeiro"", ""minute"": ""80'""}]",[],[],"[{""player"": ""Fausto Mariano Vera"", ""minute"": ""31'""}, {""player"": ""Yuri Alberto Monteiro da Silva"", ""minute"": ""36'""}, {""player"": ""Fabi\u00e1n Cornelio Balbuena Gonz\u00e1lez"", ""minute"": ""49'""}, {""player"": ""C\u00e1ssio Ramos"", ""minute"": ""90+1'""}]",[],"[{""player"": ""R\u00f3ger Krug Guedes"", ""minute"": ""89'"", ""cont"": 0, ""penal"": 0}]","[{""player"": ""Lucas Henrique Barbosa"", ""minute"": ""60'""}]","[{""player"": ""Yuri Alberto Monteiro da Silva"", ""minute"": ""43'""}]",https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2022/css9eoc46vca8gkmv5z7603ys/match/view/3rxgrcsa1974hn0gtted6n8r8
América FC (Minas Gerais),CR Flamengo,1,2,22 de outubro de 2022 19:00,Estádio Raimundo Sampaio,9.626,Jean Pierre Goncalves Lima,"[{""player"": ""Alo\u00edsio dos Santos Gon\u00e7alves"", ""minute"": ""77'""}]",[],"[{""player"": ""Everaldo Silva do Nascimento"", ""minute"": ""13'"", ""cont"": 0, ""penal"": 0}]","[{""player"": ""Fabr\u00edcio Bruno Soares de Faria"", ""minute"": ""78'""}]",[],"[{""player"": ""Matheus Fran\u00e7a de Oliveira"", ""minute"": ""11'"", ""cont"": 0, ""penal"": 0}, {""player"": ""Everton Sousa Soares"", ""minute"": ""24'"", ""cont"": 0, ""penal"": 0}]",[],[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2022/css9eoc46vca8gkmv5z7603ys/match/view/3rie2i444fdoeytquksxr8ahg
Red Bull Bragantino,Club Athletico Paranaense,4,2,22 de outubro de 2022 16:30,Nabizão,3.011,Caio Max Augusto Vieira,[],[],"[{""player"": ""Eric dos Santos Rodrigues"", ""minute"": ""5'"", ""cont"": 0, ""penal"": 0}, {""player"": ""Werik Silva Pinto"", ""minute"": ""37'"", ""cont"": 0, ""penal"": 0}, {""player"": ""Luan C\u00e2ndido de Almeida"", ""minute"": ""45+5'"", ""cont"": 0, ""penal"": 0}, {""player"": ""Luan C\u00e2ndido de Almeida"", ""minute"": ""90'"", ""cont"": 0, ""penal"": 0}]","[{""player"": ""Abner Vin\u00edcius da Silva Santos"", ""minute"": ""45+3'""}, {""player"": ""Thiago Heleno Henrique Ferreira"", ""minute"": ""60'""}, {""player"": ""Pedro Henrique Ribeiro Gon\u00e7alves"", ""minute"": ""65'""}]",[],"[{""player"": ""Vitor Frezarin Bueno"", ""minute"": ""64'"", ""cont"": 0, ""penal"": 0}, {""player"": ""Vitor Hugo Naum dos Santos"", ""minute"": ""67'"", ""cont"": 0, ""penal"": 0}]",[],[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2022/css9eoc46vca8gkmv5z7603ys/match/view/3royi6i3dk23uxcos91fxz95g
São Paulo FC,Coritiba FBC,3,1,20 de outubro de 2022 20:00,Morumbi,14.993,Braulio da Silva Machado,"[{""player"": ""Luiz Gustavo Oliveira da Silva"", ""minute"": ""35'""}, {""player"": ""Luciano da Rocha Neves"", ""minute"": ""90+4'""}]",[],"[{""player"": ""Jonathan Calleri"", ""minute"": ""2'"", ""cont"": 0, ""penal"": 0}, {""player"": ""Jonathan Calleri"", ""minute"": ""63'"", ""cont"": 0, ""penal"": 0}, {""player"": ""Luciano da Rocha Neves"", ""minute"": ""72'"", ""cont"": 0, ""penal"": 0}]","[{""player"": ""Guto Ferreira"", ""minute"": ""36'""}, {""player"": ""Natanael Moreira Milouski"", ""minute"": ""37'""}, {""player"": ""Jhon Carlos Chancellor Cede\u00f1o"", ""minute"": ""49'""}, {""player"": ""Diego Porf\u00edrio da Silva"", ""minute"": ""87'""}, {""player"": ""Bruno Gomes da Silva Clevel\u00e1rio"", ""minute"": ""90+3'""}, {""player"": ""Adri\u00e1n Emmanuel Mart\u00ednez"", ""minute"": ""90+4'""}, {""player"": ""Henrique Adriano Buss"", ""minute"": ""90+4'""}]",[],"[{""player"": ""Matheus Alfredo Cadorini da Silva"", ""minute"": ""84'"", ""cont"": 0, ""penal"": 0}]",[],[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2022/css9eoc46vca8gkmv5z7603ys/match/view/3npjxkf0whpdwh0q6fqhxrqxg
Red Bull Bragantino,Santos FC Sao Paulo,0,2,17 de outubro de 2022 20:00,Nabizão,6.705,Paulo Cesar Zanovelli da Silva,"[{""player"": ""Aderlan de Lima Silva"", ""minute"": ""13'""}, {""player"": ""Werik Silva Pinto"", ""minute"": ""23'""}, {""player"": ""Leonardo Javier Realpe Monta\u00f1o"", ""minute"": ""36'""}]","[{""player"": ""Lucas Evangelista Santana de Oliveira"", ""minute"": ""90+9'""}]",[],"[{""player"": ""Eduardo Gabriel dos Santos Bauermann"", ""minute"": ""32'""}, {""player"": ""Rodrigo Fern\u00e1ndez Cedr\u00e9s"", ""minute"": ""48'""}, {""player"": ""\u00c2ngelo Gabriel Borges Damaceno"", ""minute"": ""70'""}, {""player"": ""Vinicius Nelson de Souza Zanocelo"", ""minute"": ""73'""}]",[],"[{""player"": ""Guilherme de Aguiar Camacho"", ""minute"": ""51'"", ""cont"": 0, ""penal"": 0}, {""player"": ""\u00c2ngelo Gabriel Borges Damaceno"", ""minute"": ""69'"", ""cont"": 0, ""penal"": 0}]",[],[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2022/css9eoc46vca8gkmv5z7603ys/match/view/3qqonvrd05xecwyb06w0regic
Avai FC,Fluminense FC,0,3,16 de outubro de 2022 19:00,Ressacada,79,Anderson Daronco,"[{""player"": ""Jos\u00e9 Renato da Silva J\u00fanior"", ""minute"": ""25'""}, {""player"": ""Eduardo Jacinto de Biasi"", ""minute"": ""75'""}]",[],[],[],[],"[{""player"": ""Germ\u00e1n Ezequiel Cano"", ""minute"": ""25'"", ""cont"": 0, ""penal"": 0}, {""player"": ""David Braz de Oliveira Filho"", ""minute"": ""41'"", ""cont"": 0, ""penal"": 0}, {""player"": ""Matheus Martinelli Lima"", ""minute"": ""63'"", ""cont"": 0, ""penal"": 0}]",[],[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2022/css9eoc46vca8gkmv5z7603ys/match/view/3rbast4gifbhdm12s9cxihams
Club Athletico Paranaense,Coritiba FBC,1,0,16 de outubro de 2022 19:00,Arena da Baixada,28.954,Jean Pierre Goncalves Lima,"[{""player"": ""Pedro Henrique Azevedo Pereira"", ""minute"": ""85'""}, {""player"": ""Alex Paulo Menezes Santana"", ""minute"": ""90'""}, {""player"": ""Fernando Luiz Roza"", ""minute"": ""90+5'""}]",[],"[{""player"": ""Alex Paulo Menezes Santana"", ""minute"": ""90'"", ""cont"": 0, ""penal"": 0}]","[{""player"": ""Alef Mangueira Severino Pereira"", ""minute"": ""55'""}, {""player"": ""Jes\u00fas Emiliano Trindade Flores"", ""minute"": ""90+2'""}]",[],[],[],[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2022/css9eoc46vca8gkmv5z7603ys/match/view/3reywd8i1plzqsjbw5esteplg
EC Juventude,Atlético Goianiense,1,1,16 de outubro de 2022 18:00,Alfredo Jaconi,1.489,Felipe Fernandes de Lima,"[{""player"": ""Elton Junior Melo Ata\u00edde"", ""minute"": ""34'""}, {""player"": ""Bruno dos Santos Naz\u00e1rio"", ""minute"": ""65'""}]",[],"[{""player"": ""\u00d3scar Ram\u00f3n Ruiz Roa"", ""minute"": ""76'"", ""cont"": 0, ""penal"": 0}]","[{""player"": ""Lucas Xavier Gazal"", ""minute"": ""83'""}]",[],"[{""player"": ""Wellington Soares da Silva"", ""minute"": ""51'"", ""cont"": 0, ""penal"": 0}]",[],[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2022/css9eoc46vca8gkmv5z7603ys/match/view/3r0w1dabpx7fnoh4b13qwq2ac
Botafogo FR,SC Internacional,0,1,16 de outubro de 2022 18:00,Estádio Nilton Santos,24.445,Braulio da Silva Machado,"[{""player"": ""Danilo das Neves Pinheiro"", ""minute"": ""61'""}, {""player"": ""Gustavo Affonso Sauerbeck"", ""minute"": ""90+3'""}, {""player"": ""Daniel Fortunato Borges"", ""minute"": ""90+6'""}]",[],[],"[{""player"": ""Rodrigo Modesto da Silva Moledo"", ""minute"": ""38'""}, {""player"": ""Jo\u00e3o Lucas de Souza Cardoso"", ""minute"": ""51'""}, {""player"": ""David Corr\u00eaa da Fonseca"", ""minute"": ""88'""}, {""player"": ""Mano Menezes"", ""minute"": ""90'""}, {""player"": ""Taison Barcellos Freda"", ""minute"": ""90+2'""}, {""player"": ""Igor Matheus Liziero Pereira"", ""minute"": ""90+5'""}]",[],"[{""player"": ""Braian Ezequiel Romero"", ""minute"": ""67'"", ""cont"": 0, ""penal"": 0}]",[],[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2022/css9eoc46vca8gkmv5z7603ys/match/view/3qxep8oisu9fmf20fzz6qvswk
SE Palmeiras,São Paulo FC,0,0,16 de outubro de 2022 16:00,Allianz Parque,40.795,Flavio Rodrigues De Souza,"[{""player"": ""Abel Ferreira"", ""minute"": ""23'""}, {""player"": ""Jos\u00e9 Rafael Vivian"", ""minute"": ""45+4'""}, {""player"": ""Murilo Cerqueira Paim"", ""minute"": ""58'""}, {""player"": ""Breno Henrique Vasconcelos Lopes"", ""minute"": ""90'""}]",[],[],"[{""player"": ""\u00c9der Citadin Martins"", ""minute"": ""64'""}, {""player"": ""Giuliano Galoppo"", ""minute"": ""90+1'""}, {""player"": ""Rog\u00e9rio Ceni"", ""minute"": ""90+3'""}, {""player"": ""Rog\u00e9rio Ceni"", ""minute"": ""90+4'""}, {""player"": ""Jonathan Calleri"", ""minute"": ""90+6'""}]","[{""player"": ""Nahuel Adolfo Ferraresi Hern\u00e1ndez"", ""minute"": ""45'""}, {""player"": ""Lucas Lopes Beraldo"", ""minute"": ""90+1'""}]",[],[],[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2022/css9eoc46vca8gkmv5z7603ys/match/view/3qu1q7n6l71bl1gov6jljc74k
Ceará SC,Cuiabá EC,1,1,16 de outubro de 2022 16:00,Castelão,41.242,Caio Max Augusto Vieira,"[{""player"": ""Richard de Oliveira Costa"", ""minute"": ""31'""}, {""player"": ""Severino do Ramo Clementino da Silva"", ""minute"": ""55'""}, {""player"": ""Richard C\u00e2ndido Coelho"", ""minute"": ""58'""}, {""player"": ""Jos\u00e9 Roberto Assun\u00e7\u00e3o de Ara\u00fajo Filho"", ""minute"": ""84'""}]",[],"[{""player"": ""Jo\u00e3o Alves de Assis Silva"", ""minute"": ""90+2'"", ""cont"": 0, ""penal"": 0}]","[{""player"": ""Joaquim Henrique Pereira Silva"", ""minute"": ""17'""}, {""player"": ""Igor Aquino da Silva"", ""minute"": ""30'""}, {""player"": ""Denilson Alves Borges"", ""minute"": ""41'""}, {""player"": ""Alan Pereira Empereur"", ""minute"": ""61'""}, {""player"": ""Deyverson Brum Silva Acosta"", ""minute"": ""84'""}]",[],"[{""player"": ""Deyverson Brum Silva Acosta"", ""minute"": ""82'"", ""cont"": 0, ""penal"": 0}]",[],"[{""player"": ""Igor Aquino da Silva"", ""minute"": ""51'""}]",https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2022/css9eoc46vca8gkmv5z7603ys/match/view/3r4gby0862fs20rb966b6jrx0
CR Flamengo,Clube Atlético Mineiro,1,0,15 de outubro de 2022 20:30,Estádio Jornalista Mário Filho (Maracanã),51.179,Ramon Abatti,"[{""player"": ""Victor Hugo Gomes Silva"", ""minute"": ""25'""}, {""player"": ""Matheus Fran\u00e7a de Oliveira"", ""minute"": ""42'""}, {""player"": ""Aderbar Melo dos Santos Neto"", ""minute"": ""90+1'""}, {""player"": ""Fabr\u00edcio Bruno Soares de Faria"", ""minute"": ""90+2'""}]",[],"[{""player"": ""Everton Sousa Soares"", ""minute"": ""38'"", ""cont"": 0, ""penal"": 0}]",[],[],[],[],[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2022/css9eoc46vca8gkmv5z7603ys/match/view/3qn4x86aslgdwyg0tydv6yvis
América FC (Minas Gerais),Fortaleza EC,1,2,15 de outubro de 2022 20:30,Estádio Raimundo Sampaio,2.863,Vinicius Gonçalves Dias Araujo,"[{""player"": ""Henrique Almeida Caixeta Nascentes"", ""minute"": ""37'""}]",[],"[{""player"": ""Wellington Pereira do Nascimento"", ""minute"": ""90+1'"", ""cont"": 0, ""penal"": 1}]","[{""player"": ""Caio Alexandre Souza e Silva"", ""minute"": ""53'""}, {""player"": ""Guilherme de Jesus da Silva"", ""minute"": ""60'""}, {""player"": ""Jos\u00e9 Rom\u00e1rio Silva de Souza"", ""minute"": ""78'""}]",[],"[{""player"": ""Thiago Galhardo do Nascimento Rocha"", ""minute"": ""34'"", ""cont"": 0, ""penal"": 0}, {""player"": ""Thiago Galhardo do Nascimento Rocha"", ""minute"": ""83'"", ""cont"": 0, ""penal"": 0}]",[],"[{""player"": ""Caio Alexandre Souza e Silva"", ""minute"": ""74'""}]",https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2022/css9eoc46vca8gkmv5z7603ys/match/view/3qjrpyjygw10p9wnyak5rkufo
Santos FC Sao Paulo,EC Juventude,4,1,10 de outubro de 2022 20:00,Vila Belmiro,9.171,José Mendonça da Silva Jr.,"[{""player"": ""Lucas Henrique Barbosa"", ""minute"": ""16'""}, {""player"": ""Rodrigo Fern\u00e1ndez Cedr\u00e9s"", ""minute"": ""52'""}]",[],"[{""player"": ""Lucas Braga Ribeiro"", ""minute"": ""24'"", ""cont"": 0, ""penal"": 0}, {""player"": ""Marcos Leonardo Santos Almeida"", ""minute"": ""54'"", ""cont"": 0, ""penal"": 0}, {""player"": ""Madson Ferreira dos Santos"", ""minute"": ""63'"", ""cont"": 0, ""penal"": 0}, {""player"": ""Lucas Braga Ribeiro"", ""minute"": ""75'"", ""cont"": 0, ""penal"": 0}]",[],[],"[{""player"": ""Bruno dos Santos Naz\u00e1rio"", ""minute"": ""78'"", ""cont"": 0, ""penal"": 0}]",[],[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2022/css9eoc46vca8gkmv5z7603ys/match/view/3pxcnfo6yeolnr6whlxqtyiac
Atlético Goianiense,SE Palmeiras,1,1,10 de outubro de 2022 18:30,Estádio Antônio Accioly,12.089,Bruno Arleu de Araújo,"[{""player"": ""Edson Fernando da Silva Gomes"", ""minute"": ""16'""}, {""player"": ""Willian Marlon Ferreira Moraes"", ""minute"": ""28'""}, {""player"": ""Jorge de Moura Xavier"", ""minute"": ""66'""}, {""player"": ""Shaylon Kallyson Cardozo"", ""minute"": ""72'""}]",[],"[{""player"": ""Shaylon Kallyson Cardozo"", ""minute"": ""65'"", ""cont"": 0, ""penal"": 0}]","[{""player"": ""Ronielson da Silva Barbosa"", ""minute"": ""34'""}, {""player"": ""Jos\u00e9 Rafael Vivian"", ""minute"": ""66'""}]",[],"[{""player"": ""Murilo Cerqueira Paim"", ""minute"": ""49'"", ""cont"": 0, ""penal"": 0}]",[],[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2022/css9eoc46vca8gkmv5z7603ys/match/view/3q9jbjitvxbcj63gop53c9gyc
Fluminense FC,América FC (Minas Gerais),0,2,9 de outubro de 2022 18:00,Estádio Jornalista Mário Filho (Maracanã),23.324,Leandro Pedro Vuaden,"[{""player"": ""Nathan Allan de Souza"", ""minute"": ""64'""}]",[],[],"[{""player"": ""Henrique Almeida Caixeta Nascentes"", ""minute"": ""20'""}, {""player"": ""Everaldo Silva do Nascimento"", ""minute"": ""40'""}, {""player"": ""Ad\u00edlson dos Anjos Oliveira"", ""minute"": ""88'""}]",[],"[{""player"": ""Ad\u00edlson dos Anjos Oliveira"", ""minute"": ""5'"", ""cont"": 0, ""penal"": 0}, {""player"": ""Matheus Leonardo Sales Cardoso"", ""minute"": ""34'"", ""cont"": 0, ""penal"": 0}]",[],[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2022/css9eoc46vca8gkmv5z7603ys/match/view/3pkl35r64i933kyuafxi0zpxw
Coritiba FBC,Red Bull Bragantino,2,1,9 de outubro de 2022 18:00,Couto Pereira,16.977,Ramon Abatti,"[{""player"": ""Guto Ferreira"", ""minute"": ""6'""}]","[{""player"": ""Warley Leandro da Silva"", ""minute"": ""4'""}]","[{""player"": ""Alef Mangueira Severino Pereira"", ""minute"": ""12'"", ""cont"": 0, ""penal"": 0}, {""player"": ""Bruno Gomes da Silva Clevel\u00e1rio"", ""minute"": ""58'"", ""cont"": 0, ""penal"": 0}]","[{""player"": ""Jadsom Meemyas de Oliveira da Silva"", ""minute"": ""16'""}, {""player"": ""Maycon Cleiton de Paula Azevedo"", ""minute"": ""27'""}, {""player"": ""Lucas Evangelista Santana de Oliveira"", ""minute"": ""90+1'""}]",[],"[{""player"": ""Werik Silva Pinto"", ""minute"": ""26'"", ""cont"": 0, ""penal"": 0}]",[],[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2022/css9eoc46vca8gkmv5z7603ys/match/view/3qgedgbcjhj243sfsd8xfycd0
