home_team,away_team,home_team_score,away_team_score,game_date,stadium,public,ref,yellow_cards_home,red_cards_home,gols_home,yellow_cards_away,red_cards_away,gols_away,sec_card_home,sec_card_away,link
CR Vasco da Gama,Club Athletico Paranaense,0,2,23 de julho de 2023 18:30,São Januário,No data,Paulo Cesar Zanovelli da Silva,"[{""player"": ""Jos\u00e9 Vitor Geminiano Cavalieri"", ""minute"": ""35'""}, {""player"": ""Jair Rodrigues J\u00fanior"", ""minute"": ""65'""}]",[],[],"[{""player"": ""Khellven Douglas Silva Oliveira"", ""minute"": ""41'""}, {""player"": ""Wesley Carvalho"", ""minute"": ""41'""}, {""player"": ""Fernando Luiz Roza"", ""minute"": ""58'""}, {""player"": ""Lucas \u00c1ngel Esquivel"", ""minute"": ""70'""}]","[{""player"": ""Jos\u00e9 Ivaldo Almeida Silva"", ""minute"": ""90+5'""}]","[{""player"": ""Christian Roberto Alves Cardoso"", ""minute"": ""71'"", ""cont"": 0, ""penal"": 0}, {""player"": ""Vitor Frezarin Bueno"", ""minute"": ""80'"", ""cont"": 0, ""penal"": 1}]",[],[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2023/czjx4rda7swlzql5d1cq90r8/match/view/cdnl3qsdxvbqichj89ag7zgno
Santos FC Sao Paulo,Botafogo FR,2,2,23 de julho de 2023 16:00,Vila Belmiro,No data,Ramon Abatti,"[{""player"": ""Jo\u00e3o Lucas de Almeida Carvalho"", ""minute"": ""63'""}, {""player"": ""Jean Lucas de Souza Oliveira"", ""minute"": ""70'""}, {""player"": ""Alex de Oliveira Nascimento"", ""minute"": ""90+1'""}]",[],"[{""player"": ""Marcos Leonardo Santos Almeida"", ""minute"": ""24'"", ""cont"": 0, ""penal"": 0}, {""player"": ""Marcos Leonardo Santos Almeida"", ""minute"": ""81'"", ""cont"": 0, ""penal"": 0}]","[{""player"": ""Adryelson Shawann Lima Silva"", ""minute"": ""70'""}, {""player"": ""Fernando Mar\u00e7al de Oliveira"", ""minute"": ""76'""}, {""player"": ""Mat\u00edas Emanuel Segovia Torales"", ""minute"": ""89'""}]",[],"[{""player"": ""Francisco das Chagas Soares dos Santos"", ""minute"": ""84'"", ""cont"": 0, ""penal"": 0}, {""player"": ""Adryelson Shawann Lima Silva"", ""minute"": ""87'"", ""cont"": 0, ""penal"": 0}]",[],[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2023/czjx4rda7swlzql5d1cq90r8/match/view/ce5xl81hpctpx2e06g3pxqfis
Cruzeiro EC,Goiás EC,0,1,23 de julho de 2023 16:00,Estádio Raimundo Sampaio,21.688,Caio Max Augusto Vieira,"[{""player"": ""Rafael Cabral Barbosa"", ""minute"": ""28'""}, {""player"": ""Gilberto Oliveira Souza J\u00fanior"", ""minute"": ""77'""}, {""player"": ""Luciano Cast\u00e1n da Silva"", ""minute"": ""84'""}, {""player"": ""Bruno Rafael Rodrigues do Nascimento"", ""minute"": ""90+7'""}]",[],[],"[{""player"": ""Willian Osmar de Oliveira Silva"", ""minute"": ""45+5'""}, {""player"": ""Sander Henrique Bortolotto"", ""minute"": ""52'""}, {""player"": ""Jo\u00e3o Victo Magno de Souza Machado"", ""minute"": ""74'""}, {""player"": ""Armando Evangelista Macedo Freitas"", ""minute"": ""88'""}, {""player"": ""Hugo Ferreira de Farias"", ""minute"": ""90+1'""}, {""player"": ""Allano Brendon de Souza Lima"", ""minute"": ""90+7'""}]",[],"[{""player"": ""Jo\u00e3o Victo Magno de Souza Machado"", ""minute"": ""28'"", ""cont"": 0, ""penal"": 0}]",[],[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2023/czjx4rda7swlzql5d1cq90r8/match/view/ceoehewdfq2e1z2di0aqkmcr8
Red Bull Bragantino,SC Internacional,0,0,23 de julho de 2023 16:00,Nabizão,6.446,Maguielson Lima Barbosa,"[{""player"": ""Jos\u00e9 Andr\u00e9s Hurtado Cheme"", ""minute"": ""45+4'""}, {""player"": ""Natan Bernardo de Souza"", ""minute"": ""53'""}, {""player"": ""Leonardo Rech Ortiz"", ""minute"": ""78'""}]",[],[],"[{""player"": ""Alan Patrick Louren\u00e7o"", ""minute"": ""74'""}, {""player"": ""Matheus dos Santos Dias"", ""minute"": ""90+1'""}]",[],[],[],[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2023/czjx4rda7swlzql5d1cq90r8/match/view/cef2vg0633kkbwxknoru6tmok
Grêmio FB Porto Alegrense,Clube Atlético Mineiro,1,0,22 de julho de 2023 21:00,Arena do Grêmio,35.073,Luiz Flávio de Oliveira,"[{""player"": ""Bruno Uvini Bortolan\u00e7a"", ""minute"": ""5'""}, {""player"": ""Reinaldo Manoel da Silva"", ""minute"": ""62'""}, {""player"": ""Gabriel Hamester Grando"", ""minute"": ""84'""}]",[],"[{""player"": ""Ronald Cardoso Falkoski"", ""minute"": ""11'"", ""cont"": 0, ""penal"": 0}]","[{""player"": ""Rubens Ant\u00f4nio Dias"", ""minute"": ""45+5'""}, {""player"": ""Renzo Saravia"", ""minute"": ""76'""}, {""player"": ""Alisson Santana Lopes da Fonseca"", ""minute"": ""89'""}, {""player"": ""Paolo Mauricio Lemos Merladett"", ""minute"": ""89'""}]",[],[],[],[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2023/czjx4rda7swlzql5d1cq90r8/match/view/cexkemqhewjfy5ruvlaahf66s
Cuiabá EC,São Paulo FC,2,1,22 de julho de 2023 18:30,Arena Pantanal,34.072,Bruno Mota Correia,"[{""player"": ""Jonathan Renato Barbosa"", ""minute"": ""47'""}, {""player"": ""Marllon Gon\u00e7alves Jer\u00f4nimo Borges"", ""minute"": ""75'""}]",[],"[{""player"": ""Clayson Henrique da Silva Vieira"", ""minute"": ""66'"", ""cont"": 0, ""penal"": 1}, {""player"": ""Isidro Miguel Pitta Sald\u00edvar"", ""minute"": ""78'"", ""cont"": 0, ""penal"": 0}]","[{""player"": ""Diego Henrique Costa Barbosa"", ""minute"": ""30'""}, {""player"": ""Jonathan Calleri"", ""minute"": ""47'""}, {""player"": ""Luciano da Rocha Neves"", ""minute"": ""60'""}, {""player"": ""Erison Danilo de Souza"", ""minute"": ""86'""}, {""player"": ""Pablo Gon\u00e7alves Maia Fortunato"", ""minute"": ""90+7'""}]","[{""player"": ""Dorival J\u00fanior"", ""minute"": ""59'""}]","[{""player"": ""Nathan Gabriel de Souza Mendes"", ""minute"": ""90+9'"", ""cont"": 0, ""penal"": 0}]",[],[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2023/czjx4rda7swlzql5d1cq90r8/match/view/cfoziqaxw2128g0du7tvg4mc4
EC Bahia,SC Corinthians Paulista,0,0,22 de julho de 2023 18:30,Arena Fonte Nova,42.920,André Luiz Skettino Policarpo Bento,"[{""player"": ""Victor Hugo Soares dos Santos"", ""minute"": ""86'""}, {""player"": ""Ademir da Silva Santos J\u00fanior"", ""minute"": ""90+2'""}, {""player"": ""Yago Felipe da Costa Rocha"", ""minute"": ""90+6'""}]",[],[],"[{""player"": ""Murillo Santiago Costa dos Santos"", ""minute"": ""90'""}, {""player"": ""Carlos Gilberto do Nascimento Silva"", ""minute"": ""90+3'""}]",[],[],[],[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2023/czjx4rda7swlzql5d1cq90r8/match/view/cffwjdvucpclilrftqh8k0pp0
SE Palmeiras,Fortaleza EC,3,1,22 de julho de 2023 16:00,Allianz Parque,39.699,Rafael Rodrigo Klein,"[{""player"": ""Joaqu\u00edn Piquerez Moreira"", ""minute"": ""79'""}, {""player"": ""Jos\u00e9 Rafael Vivian"", ""minute"": ""81'""}, {""player"": ""Weverton Pereira da Silva"", ""minute"": ""83'""}]",[],"[{""player"": ""Richard R\u00edos Montoya"", ""minute"": ""8'"", ""cont"": 0, ""penal"": 0}, {""player"": ""Raphael Cavalcante Veiga"", ""minute"": ""76'"", ""cont"": 0, ""penal"": 0}, {""player"": ""Breno Henrique Vasconcelos Lopes"", ""minute"": ""90+6'"", ""cont"": 0, ""penal"": 0}]","[{""player"": ""Marcelo da Concei\u00e7\u00e3o Benevenuto Malaquias"", ""minute"": ""6'""}, {""player"": ""Cristian Chagas Tarouco"", ""minute"": ""9'""}, {""player"": ""Juan Pablo Vojvoda"", ""minute"": ""72'""}, {""player"": ""Lucas Pacheco Affini"", ""minute"": ""75'""}, {""player"": ""Jos\u00e9 Welison da Silva"", ""minute"": ""78'""}, {""player"": ""Emanuel Br\u00edtez"", ""minute"": ""82'""}, {""player"": ""Silvio Ezequiel Romero"", ""minute"": ""85'""}]",[],"[{""player"": ""Juan Mart\u00edn Lucero"", ""minute"": ""45'"", ""cont"": 0, ""penal"": 1}]",[],[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2023/czjx4rda7swlzql5d1cq90r8/match/view/cdwsl9ui3d495a3gli4pp7f9w
CR Flamengo,América FC (Minas Gerais),1,1,22 de julho de 2023 16:00,Estádio Jornalista Mário Filho (Maracanã),65.402,Rodrigo José Pereira de Lima,"[{""player"": ""Giorgian Daniel de Arrascaeta Benedetti"", ""minute"": ""39'""}, {""player"": ""Ayrton Lucas Dantas de Medeiros"", ""minute"": ""42'""}]",[],"[{""player"": ""Victor Hugo Gomes Silva"", ""minute"": ""90+5'"", ""cont"": 0, ""penal"": 0}]","[{""player"": ""Daniel Fortunato Borges"", ""minute"": ""19'""}, {""player"": ""Paulo Henrique Pereira da Silva"", ""minute"": ""45+6'""}, {""player"": ""Mart\u00edn Nicol\u00e1s Ben\u00edtez"", ""minute"": ""54'""}, {""player"": ""Iago Justen Maidana Martins"", ""minute"": ""57'""}]",[],"[{""player"": ""Felipe Azevedo dos Santos"", ""minute"": ""84'"", ""cont"": 0, ""penal"": 0}]",[],[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2023/czjx4rda7swlzql5d1cq90r8/match/view/cdelcgcrpofluiuf1naq6b6z8
Goiás EC,Clube Atlético Mineiro,0,0,17 de julho de 2023 20:00,Estádio Hailé Pinheiro (Serrinha),12.303,Raphael Claus,"[{""player"": ""Jo\u00e3o Victo Magno de Souza Machado"", ""minute"": ""44'""}, {""player"": ""Bruno Ferreira Melo"", ""minute"": ""66'""}, {""player"": ""Diego Gon\u00e7alves"", ""minute"": ""74'""}, {""player"": ""Lucas Halter"", ""minute"": ""90+4'""}, {""player"": ""Allano Brendon de Souza Lima"", ""minute"": ""90+7'""}]",[],[],"[{""player"": ""Igor Rabello da Costa"", ""minute"": ""57'""}, {""player"": ""Jemerson de Jesus Nascimento"", ""minute"": ""73'""}, {""player"": ""Alan Steven Franco Palma"", ""minute"": ""84'""}, {""player"": ""Eduardo Jes\u00fas Vargas Rojas"", ""minute"": ""90+1'""}]","[{""player"": ""Guilherme Antonio Arana Lopes"", ""minute"": ""90+2'""}]",[],[],[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2023/czjx4rda7swlzql5d1cq90r8/match/view/cbte1vee7hnzx1d0a1p03s74k
SC Internacional,SE Palmeiras,0,0,16 de julho de 2023 18:30,Beira-Rio,43.686,Rodrigo José Pereira de Lima,"[{""player"": ""Vitor Eduardo da Silva Matos"", ""minute"": ""25'""}, {""player"": ""Mano Menezes"", ""minute"": ""58'""}]",[],[],"[{""player"": ""Gabriel Vinicius Menino"", ""minute"": ""32'""}, {""player"": ""Jos\u00e9 Manuel Alberto L\u00f3pez"", ""minute"": ""38'""}, {""player"": ""Gustavo Ra\u00fal G\u00f3mez Portillo"", ""minute"": ""82'""}]",[],[],[],[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2023/czjx4rda7swlzql5d1cq90r8/match/view/ccbnh646mcz3081k0zldr66ms
Club Athletico Paranaense,EC Bahia,2,0,16 de julho de 2023 18:30,Arena da Baixada,16.142,Rafael Rodrigo Klein,"[{""player"": ""Jos\u00e9 Ivaldo Almeida Silva"", ""minute"": ""66'""}, {""player"": ""Thiago Heleno Henrique Ferreira"", ""minute"": ""84'""}]",[],"[{""player"": ""Vitor Hugo Roque Ferreira"", ""minute"": ""24'"", ""cont"": 0, ""penal"": 0}, {""player"": ""Erick Luis Conrado Carvalho"", ""minute"": ""35'"", ""cont"": 0, ""penal"": 0}]","[{""player"": ""Everaldo Stum"", ""minute"": ""63'""}]",[],[],[],[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2023/czjx4rda7swlzql5d1cq90r8/match/view/ccktsgpdidmkpfuad110zkaok
São Paulo FC,Santos FC Sao Paulo,4,1,16 de julho de 2023 16:00,Morumbi,58.127,Braulio da Silva Machado,"[{""player"": ""Alisson Euler de Freitas Castro"", ""minute"": ""50'""}, {""player"": ""David Corr\u00eaa da Fonseca"", ""minute"": ""90'""}, {""player"": ""Michel Daryl Ara\u00fajo Villar"", ""minute"": ""90+2'""}]",[],"[{""player"": ""Jonathan Calleri"", ""minute"": ""22'"", ""cont"": 0, ""penal"": 1}, {""player"": ""Jonathan Calleri"", ""minute"": ""45+1'"", ""cont"": 0, ""penal"": 0}, {""player"": ""David Corr\u00eaa da Fonseca"", ""minute"": ""79'"", ""cont"": 0, ""penal"": 0}, {""player"": ""Alexandre Rodrigues da Silva"", ""minute"": ""88'"", ""cont"": 0, ""penal"": 0}]","[{""player"": ""Messias Rodrigues da Silva J\u00fanior"", ""minute"": ""13'""}, {""player"": ""John Steven Mendoza Valencia"", ""minute"": ""24'""}, {""player"": ""Sandry Roberto Santos Goes"", ""minute"": ""35'""}, {""player"": ""Joaquim Henrique Pereira Silva"", ""minute"": ""70'""}, {""player"": ""Kevyson Costa e Silva"", ""minute"": ""86'""}]",[],"[{""player"": ""Marcos Leonardo Santos Almeida"", ""minute"": ""90+3'"", ""cont"": 0, ""penal"": 1}]",[],[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2023/czjx4rda7swlzql5d1cq90r8/match/view/cbb1lpxwfb8sekh3mxg4y98no
Fortaleza EC,Cuiabá EC,0,1,16 de julho de 2023 16:00,Castelão,43.048,Yuri Elino Ferreira da Cruz,"[{""player"": ""Caio Alexandre Souza e Silva"", ""minute"": ""25'""}, {""player"": ""Bruno de Jesus Pacheco"", ""minute"": ""45+2'""}, {""player"": ""Marcelo da Concei\u00e7\u00e3o Benevenuto Malaquias"", ""minute"": ""64'""}, {""player"": ""Thiago Galhardo do Nascimento Rocha"", ""minute"": ""68'""}, {""player"": ""Emanuel Br\u00edtez"", ""minute"": ""90+4'""}]",[],[],"[{""player"": ""Deyverson Brum Silva Acosta"", ""minute"": ""40'""}, {""player"": ""Clayson Henrique da Silva Vieira"", ""minute"": ""43'""}, {""player"": ""Iury Lirio Freitas de Castilho"", ""minute"": ""65'""}, {""player"": ""Ant\u00f3nio Oliveira"", ""minute"": ""90+4'""}, {""player"": ""Pablo Daniel Ceppelini Gatto"", ""minute"": ""90+9'""}]",[],"[{""player"": ""Deyverson Brum Silva Acosta"", ""minute"": ""19'"", ""cont"": 0, ""penal"": 0}]",[],[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2023/czjx4rda7swlzql5d1cq90r8/match/view/ccu0rjjm1o7jp9nn5hfh0xa8k
Fluminense FC,CR Flamengo,0,0,16 de julho de 2023 16:00,Estádio Jornalista Mário Filho (Maracanã),62.354,Sávio Pereira Sampaio,"[{""player"": ""Felipe Melo de Carvalho"", ""minute"": ""14'""}, {""player"": ""Paulo Henrique Chagas de Lima"", ""minute"": ""14'""}, {""player"": ""Pedro Felipe de Faria Rangel"", ""minute"": ""22'""}, {""player"": ""Germ\u00e1n Ezequiel Cano"", ""minute"": ""37'""}, {""player"": ""Andr\u00e9 Trindade da Costa Neto"", ""minute"": ""45+2'""}, {""player"": ""Fernando Diniz"", ""minute"": ""72'""}, {""player"": ""Vin\u00edcius Moreira de Lima"", ""minute"": ""85'""}, {""player"": ""John Kennedy Batista de Souza"", ""minute"": ""90+10'""}]",[],[],"[{""player"": ""\u00c9verton Augusto de Barros Ribeiro"", ""minute"": ""27'""}, {""player"": ""Thiago Maia Alencar"", ""minute"": ""50'""}, {""player"": ""Jorge Luis Sampaoli Moya"", ""minute"": ""61'""}, {""player"": ""Andr\u00e9 Luiz In\u00e1cio da Silva"", ""minute"": ""81'""}, {""player"": ""Gabriel Barbosa Almeida"", ""minute"": ""90'""}, {""player"": ""Filipe Lu\u00eds Kasmirski"", ""minute"": ""90+11'""}]","[{""player"": ""Luiz de Ara\u00fajo Guimar\u00e3es Neto"", ""minute"": ""90+7'""}]",[],[],[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2023/czjx4rda7swlzql5d1cq90r8/match/view/casm1lanp9wwsuo8oil13u3v8
Cruzeiro EC,Coritiba FBC,0,0,16 de julho de 2023 11:00,Estádio Raimundo Sampaio,22.123,Leandro Pedro Vuaden,"[{""player"": ""Hueglo dos Santos Neris"", ""minute"": ""51'""}]",[],[],"[{""player"": ""Dami\u00e1n Marcelino Moreno"", ""minute"": ""30'""}, {""player"": ""Benjam\u00edn Ku\u0161\u010devi\u0107 Jaramillo"", ""minute"": ""39'""}, {""player"": ""Jamerson Santos de Jesus"", ""minute"": ""58'""}, {""player"": ""Jean Henrique Carneiro Pedroso"", ""minute"": ""89'""}]",[],[],[],[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2023/czjx4rda7swlzql5d1cq90r8/match/view/cc2kiivh8fg9c9jl51wzti2hg
Botafogo FR,Red Bull Bragantino,2,0,15 de julho de 2023 21:00,Estádio Nilton Santos,37.036,Anderson Daronco,"[{""player"": ""V\u00edctor Leandro Cuesta"", ""minute"": ""53'""}]",[],"[{""player"": ""Carlos Eduardo de Oliveira Alves"", ""minute"": ""48'"", ""cont"": 0, ""penal"": 0}, {""player"": ""Leonel Di Pl\u00e1cido"", ""minute"": ""60'"", ""cont"": 0, ""penal"": 0}]","[{""player"": ""Vitor Hugo Naum dos Santos"", ""minute"": ""21'""}]",[],[],[],[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2023/czjx4rda7swlzql5d1cq90r8/match/view/cb1sskvxajdck11s807vwps0k
Grêmio FB Porto Alegrense,Botafogo FR,0,2,9 de julho de 2023 18:30,Arena do Grêmio,44.741,Flavio Rodrigues De Souza,"[{""player"": ""Reinaldo Manoel da Silva"", ""minute"": ""30'""}, {""player"": ""Luis Eduardo Soares da Silva"", ""minute"": ""79'""}]",[],[],"[{""player"": ""Hugo Gon\u00e7alves Ferreira Neto"", ""minute"": ""36'""}, {""player"": ""Francisco das Chagas Soares dos Santos"", ""minute"": ""58'""}, {""player"": ""Philipe Sampaio Azevedo"", ""minute"": ""76'""}, {""player"": ""Danilo das Neves Pinheiro"", ""minute"": ""77'""}, {""player"": ""Fernando Mar\u00e7al de Oliveira"", ""minute"": ""90+1'""}]",[],"[{""player"": ""Carlos Eduardo de Oliveira Alves"", ""minute"": ""75'"", ""cont"": 0, ""penal"": 0}, {""player"": ""Carlos Alberto Gomes da Silva Filho"", ""minute"": ""88'"", ""cont"": 0, ""penal"": 0}]",[],[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2023/czjx4rda7swlzql5d1cq90r8/match/view/c9rwt868avx1vrhtjrr6fqrro
Fortaleza EC,Club Athletico Paranaense,1,0,9 de julho de 2023 18:30,Castelão,36.399,André Luiz Skettino Policarpo Bento,"[{""player"": ""Emanuel Br\u00edtez"", ""minute"": ""37'""}, {""player"": ""M\u00e1rio S\u00e9rgio Santos Costa"", ""minute"": ""56'""}, {""player"": ""Thiago Galhardo do Nascimento Rocha"", ""minute"": ""90+5'""}]",[],"[{""player"": ""Glaybson Yago Souza Lisboa"", ""minute"": ""84'"", ""cont"": 0, ""penal"": 0}]","[{""player"": ""Vin\u00edcius Kau\u00ea Ribeiro Ferreira"", ""minute"": ""50'""}, {""player"": ""Marcelo Cirino da Silva"", ""minute"": ""61'""}, {""player"": ""Hugo Moura Arruda da Silva"", ""minute"": ""90+6'""}]",[],[],[],[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2023/czjx4rda7swlzql5d1cq90r8/match/view/caaboocjui9f2bp9kntzayexg
Fluminense FC,SC Internacional,2,0,9 de julho de 2023 16:00,Estádio Jornalista Mário Filho (Maracanã),34.166,Luiz Flávio de Oliveira,"[{""player"": ""Germ\u00e1n Ezequiel Cano"", ""minute"": ""10'""}, {""player"": ""Marcos da Silva Fran\u00e7a"", ""minute"": ""45+2'""}]",[],"[{""player"": ""Germ\u00e1n Ezequiel Cano"", ""minute"": ""25'"", ""cont"": 0, ""penal"": 0}, {""player"": ""Matheus Martinelli Lima"", ""minute"": ""40'"", ""cont"": 0, ""penal"": 0}]","[{""player"": ""Carlos Mar\u00eda de Pena Bonino"", ""minute"": ""50'""}, {""player"": ""Gustavo Campanharo"", ""minute"": ""69'""}, {""player"": ""Gabriel Iv\u00e1n Mercado"", ""minute"": ""71'""}]",[],[],[],[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2023/czjx4rda7swlzql5d1cq90r8/match/view/c87oqqvhe5gz3zfabbs0voyz8
Red Bull Bragantino,São Paulo FC,0,0,9 de julho de 2023 16:00,Nabizão,9.411,Raphael Claus,"[{""player"": ""Vitor Hugo Naum dos Santos"", ""minute"": ""31'""}, {""player"": ""Luis Ant\u00f4nio da Rocha J\u00fanior"", ""minute"": ""90+4'""}]",[],[],"[{""player"": ""Marcos Paulo Costa do Nascimento"", ""minute"": ""39'""}, {""player"": ""Nathan Gabriel de Souza Mendes"", ""minute"": ""66'""}]",[],[],[],[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2023/czjx4rda7swlzql5d1cq90r8/match/view/c99rq1lt5w86wiyj6er5dld04
Santos FC Sao Paulo,Goiás EC,4,3,9 de julho de 2023 11:00,Vila Belmiro,No data,Bruno Arleu de Araújo,"[{""player"": ""Marcos Leonardo Santos Almeida"", ""minute"": ""31'""}, {""player"": ""Rodrigo Fern\u00e1ndez Cedr\u00e9s"", ""minute"": ""47'""}, {""player"": ""Jo\u00e3o Paulo Silva Martins"", ""minute"": ""51'""}, {""player"": ""Sandry Roberto Santos Goes"", ""minute"": ""66'""}, {""player"": ""Bruno Ferreira Mombra Rosa"", ""minute"": ""79'""}, {""player"": ""Luan Dias da Silva"", ""minute"": ""90+13'""}]","[{""player"": ""Vladimir Orlando Cardoso de Ara\u00fajo Filho"", ""minute"": ""62'""}, {""player"": ""Paulo Turra"", ""minute"": ""82'""}]","[{""player"": ""Marcos Leonardo Santos Almeida"", ""minute"": ""16'"", ""cont"": 0, ""penal"": 0}, {""player"": ""Marcos Leonardo Santos Almeida"", ""minute"": ""30'"", ""cont"": 0, ""penal"": 0}, {""player"": ""John Steven Mendoza Valencia"", ""minute"": ""45+1'"", ""cont"": 0, ""penal"": 0}, {""player"": ""John Steven Mendoza Valencia"", ""minute"": ""90+4'"", ""cont"": 0, ""penal"": 1}]","[{""player"": ""Lu\u00eds Felipe Oyama"", ""minute"": ""68'""}, {""player"": ""Matheus Santos Soares"", ""minute"": ""89'""}]","[{""player"": ""Guilherme Costa Marques"", ""minute"": ""90+11'""}]","[{""player"": ""Guilherme Costa Marques"", ""minute"": ""40'"", ""cont"": 0, ""penal"": 1}, {""player"": ""Guilherme Costa Marques"", ""minute"": ""61'"", ""cont"": 0, ""penal"": 0}, {""player"": ""Jo\u00e3o Victo Magno de Souza Machado"", ""minute"": ""81'"", ""cont"": 0, ""penal"": 0}]",[],[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2023/czjx4rda7swlzql5d1cq90r8/match/view/c90qpg6cubtvannnzzo4etpuc
SE Palmeiras,CR Flamengo,1,1,8 de julho de 2023 21:00,Allianz Parque,40.229,Ramon Abatti,"[{""player"": ""Mayke Rocha de Oliveira"", ""minute"": ""35'""}, {""player"": ""Richard R\u00edos Montoya"", ""minute"": ""76'""}]",[],"[{""player"": ""Eduardo Pereira Rodrigues"", ""minute"": ""24'"", ""cont"": 0, ""penal"": 0}]","[{""player"": ""Victor Hugo Gomes Silva"", ""minute"": ""33'""}, {""player"": ""Ayrton Lucas Dantas de Medeiros"", ""minute"": ""55'""}, {""player"": ""Fabr\u00edcio Bruno Soares de Faria"", ""minute"": ""73'""}]",[],"[{""player"": ""Giorgian Daniel de Arrascaeta Benedetti"", ""minute"": ""81'"", ""cont"": 0, ""penal"": 0}]",[],[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2023/czjx4rda7swlzql5d1cq90r8/match/view/c8pzta7u65zoj7w24hnm2ghec
Coritiba FBC,América FC (Minas Gerais),3,1,8 de julho de 2023 18:30,Couto Pereira,24.653,Rafael Rodrigo Klein,"[{""player"": ""Rodrigo Cunha Pereira de Pinho"", ""minute"": ""45+1'""}, {""player"": ""Henrique Adriano Buss"", ""minute"": ""56'""}, {""player"": ""Luan Polli Gomes"", ""minute"": ""73'""}, {""player"": ""Alef Mangueira Severino Pereira"", ""minute"": ""80'""}, {""player"": ""Kaio C\u00e9sar Andrade Lima"", ""minute"": ""86'""}]",[],"[{""player"": ""Alef Mangueira Severino Pereira"", ""minute"": ""40'"", ""cont"": 0, ""penal"": 1}, {""player"": ""Robson dos Santos Fernandes"", ""minute"": ""44'"", ""cont"": 0, ""penal"": 0}, {""player"": ""Victor Lu\u00eds Chuab Zamblauskas"", ""minute"": ""90+6'"", ""cont"": 0, ""penal"": 0}]","[{""player"": ""Lucas Kal Schenfeld Prigioli"", ""minute"": ""25'""}, {""player"": ""Leandro Emmanuel Mart\u00ednez"", ""minute"": ""36'""}, {""player"": ""Everaldo Silva do Nascimento"", ""minute"": ""45'""}]",[],"[{""player"": ""Ad\u00edlson dos Anjos Oliveira"", ""minute"": ""8'"", ""cont"": 0, ""penal"": 0}]",[],[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2023/czjx4rda7swlzql5d1cq90r8/match/view/ca15jwgsbsxmhu6dj9xjal2j8
Clube Atlético Mineiro,SC Corinthians Paulista,0,1,8 de julho de 2023 18:30,Mineirão,21.086,Rodrigo José Pereira de Lima,"[{""player"": ""Mariano Ferreira Filho"", ""minute"": ""43'""}, {""player"": ""Jemerson de Jesus Nascimento"", ""minute"": ""50'""}, {""player"": ""Rodrigo Andr\u00e9s Battaglia"", ""minute"": ""61'""}]",[],[],"[{""player"": ""Murillo Santiago Costa dos Santos"", ""minute"": ""68'""}, {""player"": ""R\u00f3ger Krug Guedes"", ""minute"": ""90+1'""}]",[],"[{""player"": ""R\u00f3ger Krug Guedes"", ""minute"": ""40'"", ""cont"": 0, ""penal"": 0}]",[],[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2023/czjx4rda7swlzql5d1cq90r8/match/view/c9iroco3053k5o979tqq3vehg
