home_team,away_team,home_team_score,away_team_score,game_date,stadium,public,ref,yellow_cards_home,red_cards_home,gols_home,yellow_cards_away,red_cards_away,gols_away,sec_card_home,sec_card_away,link
Botafogo FR,Fortaleza EC,1,2,22 de novembro de 2020 18:15,Estádio Nilton Santos,No data,Heber Roberto Lopes,"[{""player"": ""Victor Hugo Soares dos Santos"", ""minute"": ""15'""}]",[],"[{""player"": ""Warley Leandro da Silva"", ""minute"": ""81'"", ""cont"": 0, ""penal"": 0}]","[{""player"": ""David Corr\u00eaa da Fonseca"", ""minute"": ""73'""}]",[],"[{""player"": ""B\u00e9rgson Gustavo Silveira da Silva"", ""minute"": ""61'"", ""cont"": 0, ""penal"": 0}, {""player"": ""David Corr\u00eaa da Fonseca"", ""minute"": ""79'"", ""cont"": 0, ""penal"": 0}]",[],[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2020/1ruuku31y4hamxz48qnbvwfoq/match/view/4h221q4z1dhkrf5qe0eee9q3u
São Paulo FC,CR Vasco da Gama,1,1,22 de novembro de 2020 16:00,Morumbi,No data,Braulio da Silva Machado,"[{""player"": ""Brenner Souza da Silva"", ""minute"": ""28'""}, {""player"": ""Anderson Hernanes de Carvalho Andrade"", ""minute"": ""90'""}]",[],"[{""player"": ""Luciano da Rocha Neves"", ""minute"": ""33'"", ""cont"": 0, ""penal"": 0}]","[{""player"": ""Jadson Cristiano Silva de Morais"", ""minute"": ""4'""}, {""player"": ""Glaybson Yago Souza Lisboa"", ""minute"": ""81'""}, {""player"": ""Lucas Santos da Silva"", ""minute"": ""90+3'""}, {""player"": ""Andrey Ramos do Nascimento"", ""minute"": ""90+8'""}]",[],"[{""player"": ""Germ\u00e1n Ezequiel Cano"", ""minute"": ""19'"", ""cont"": 0, ""penal"": 0}]",[],[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2020/1ruuku31y4hamxz48qnbvwfoq/match/view/4f9ycogw5ijmru9kp9ym920yy
Ceará SC,Clube Atlético Mineiro,2,2,22 de novembro de 2020 16:00,Castelão,No data,Raphael Claus,"[{""player"": ""Tiago Pagnussat"", ""minute"": ""22'""}, {""player"": ""Bruno de Jesus Pacheco"", ""minute"": ""27'""}, {""player"": ""Samuel Xavier Brito"", ""minute"": ""62'""}, {""player"": ""Eduardo Schroeder Brock"", ""minute"": ""77'""}]",[],"[{""player"": ""Vin\u00edcius Moreira de Lima"", ""minute"": ""48'"", ""cont"": 0, ""penal"": 0}, {""player"": ""Felipe dos Reis Pereira Vizeu do Carmo"", ""minute"": ""56'"", ""cont"": 0, ""penal"": 0}]","[{""player"": ""Guilherme Antonio Arana Lopes"", ""minute"": ""41'""}]","[{""player"": ""Dylan Felipe Borrero Caicedo"", ""minute"": ""70'""}]","[{""player"": ""Eduardo Colcenti Antunes"", ""minute"": ""29'"", ""cont"": 0, ""penal"": 0}, {""player"": ""Marcos da Silva Fran\u00e7a"", ""minute"": ""74'"", ""cont"": 0, ""penal"": 1}]",[],[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2020/1ruuku31y4hamxz48qnbvwfoq/match/view/4g1ieei5aq0rs97l97edd0mei
Goiás EC,SE Palmeiras,1,0,21 de novembro de 2020 21:00,Estádio Hailé Pinheiro (Serrinha),No data,Bruno Arleu de Araújo,"[{""player"": ""Miguel Ferreira Damasceno"", ""minute"": ""82'""}, {""player"": ""Rafael Martiniano de Miranda Moura"", ""minute"": ""90+4'""}]",[],"[{""player"": ""Miguel Ferreira Damasceno"", ""minute"": ""90+3'"", ""cont"": 0, ""penal"": 0}]","[{""player"": ""Renan Victor da Silva"", ""minute"": ""5'""}, {""player"": ""Gabriel Vinicius Menino"", ""minute"": ""50'""}]","[{""player"": ""Mayke Rocha de Oliveira"", ""minute"": ""39'""}]",[],[],[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2020/1ruuku31y4hamxz48qnbvwfoq/match/view/4fizu7ht97s1kj22you55prvu
CR Flamengo,Coritiba FBC,3,1,21 de novembro de 2020 19:00,Estádio Jornalista Mário Filho (Maracanã),No data,Ricardo Marques Ribeiro,"[{""player"": ""Willian Souza Ar\u00e3o da Silva"", ""minute"": ""37'""}]",[],"[{""player"": ""Bruno Henrique Pinto"", ""minute"": ""3'"", ""cont"": 0, ""penal"": 0}, {""player"": ""Giorgian Daniel de Arrascaeta Benedetti"", ""minute"": ""27'"", ""cont"": 0, ""penal"": 0}, {""player"": ""Ren\u00ea Rodrigues Martins"", ""minute"": ""76'"", ""cont"": 0, ""penal"": 0}]","[{""player"": ""Jos\u00e9 Sabino Chagas Monteiro"", ""minute"": ""34'""}, {""player"": ""Rodolfo Filemon de Oliveira da Silva"", ""minute"": ""68'""}, {""player"": ""Matheus de Sales Cabral"", ""minute"": ""89'""}]",[],"[{""player"": ""Mattheus de Andrade Gama de Oliveira"", ""minute"": ""90+3'"", ""cont"": 0, ""penal"": 0}]",[],[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2020/1ruuku31y4hamxz48qnbvwfoq/match/view/4gr73qftfyvo2z48iqdobdzze
Club Athletico Paranaense,Santos FC Sao Paulo,1,0,21 de novembro de 2020 19:00,Arena da Baixada,No data,Marcelo de Lima Henrique,[],[],"[{""player"": ""Thiago Heleno Henrique Ferreira"", ""minute"": ""76'"", ""cont"": 0, ""penal"": 0}]","[{""player"": ""Sandry Roberto Santos Goes"", ""minute"": ""82'""}, {""player"": ""M\u00e1rio S\u00e9rgio Santos Costa"", ""minute"": ""90+1'""}]",[],[],[],[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2020/1ruuku31y4hamxz48qnbvwfoq/match/view/4fs9yxox9fbkk64zry70ncvoq
Red Bull Bragantino,EC Bahia,4,0,20 de novembro de 2020 20:00,Nabizão,No data,Anderson Daronco,"[{""player"": ""H\u00e9lio J\u00fanio Nunes de Castro"", ""minute"": ""60'""}, {""player"": ""Artur Victor Guimar\u00e3es"", ""minute"": ""84'""}]",[],"[{""player"": ""Cl\u00e1udio Luiz Rodrigues Parise Leonel"", ""minute"": ""4'"", ""cont"": 0, ""penal"": 0}, {""player"": ""Cl\u00e1udio Luiz Rodrigues Parise Leonel"", ""minute"": ""11'"", ""cont"": 0, ""penal"": 0}, {""player"": ""Ytalo Jos\u00e9 Oliveira dos Santos"", ""minute"": ""21'"", ""cont"": 0, ""penal"": 0}, {""player"": ""H\u00e9lio J\u00fanio Nunes de Castro"", ""minute"": ""51'"", ""cont"": 0, ""penal"": 0}]","[{""player"": ""Rodrigo Eduardo Costa Marinho"", ""minute"": ""16'""}, {""player"": ""Lucas Silva Fonseca"", ""minute"": ""45+2'""}, {""player"": ""Gilberto Oliveira Souza J\u00fanior"", ""minute"": ""63'""}, {""player"": ""Anderson Vieira Martins"", ""minute"": ""70'""}]",[],[],[],[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2020/1ruuku31y4hamxz48qnbvwfoq/match/view/4giav5uc24m19jzlreqhkb7fu
CR Vasco da Gama,Fortaleza EC,0,0,19 de novembro de 2020 19:00,São Januário,No data,Jean Pierre Goncalves Lima,"[{""player"": ""Marcelo Alves Santos"", ""minute"": ""32'""}, {""player"": ""Leonardo de Matos Cruz"", ""minute"": ""39'""}]",[],[],[],[],[],[],[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2020/1ruuku31y4hamxz48qnbvwfoq/match/view/40ubflkt4dllvk15tdumz3aei
Clube Atlético Mineiro,Club Athletico Paranaense,0,2,18 de novembro de 2020 19:00,Mineirão,No data,Dyorgines José Padovani Andrade,"[{""player"": ""Wellington Daniel Bueno"", ""minute"": ""90+6'""}]",[],[],"[{""player"": ""Richard C\u00e2ndido Coelho"", ""minute"": ""60'""}, {""player"": ""Christian Roberto Alves Cardoso"", ""minute"": ""88'""}]",[],"[{""player"": ""Christian Roberto Alves Cardoso"", ""minute"": ""35'"", ""cont"": 0, ""penal"": 0}, {""player"": ""Maycon Vin\u00edcius Ferreira da Cruz"", ""minute"": ""45+1'"", ""cont"": 0, ""penal"": 0}]",[],[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2020/1ruuku31y4hamxz48qnbvwfoq/match/view/3jueualyowtkdlxqzvyf40sx6
Botafogo FR,Red Bull Bragantino,1,2,16 de novembro de 2020 20:00,Estádio Nilton Santos,No data,Rodolpho Toski Marques,[],[],"[{""player"": ""Matheus Barcelos da Silva"", ""minute"": ""44'"", ""cont"": 0, ""penal"": 0}]","[{""player"": ""Tom\u00e1s Esteban Cuello"", ""minute"": ""45+2'""}, {""player"": ""Leonardo Rech Ortiz"", ""minute"": ""71'""}, {""player"": ""H\u00e9lio J\u00fanio Nunes de Castro"", ""minute"": ""73'""}]",[],"[{""player"": ""Ytalo Jos\u00e9 Oliveira dos Santos"", ""minute"": ""45+1'"", ""cont"": 0, ""penal"": 0}, {""player"": ""Cl\u00e1udio Luiz Rodrigues Parise Leonel"", ""minute"": ""86'"", ""cont"": 0, ""penal"": 1}]",[],[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2020/1ruuku31y4hamxz48qnbvwfoq/match/view/4dclhkjl0o4r45no5nfcslw8a
Coritiba FBC,EC Bahia,1,2,16 de novembro de 2020 18:00,Couto Pereira,No data,Igor Junior Benevenuto,"[{""player"": ""Robson dos Santos Fernandes"", ""minute"": ""31'""}, {""player"": ""Ma\u00edlton dos Santos de S\u00e1"", ""minute"": ""72'""}, {""player"": ""Giovanni Augusto Oliveira Cardoso"", ""minute"": ""76'""}]",[],"[{""player"": ""Giovanni Augusto Oliveira Cardoso"", ""minute"": ""3'"", ""cont"": 0, ""penal"": 0}]","[{""player"": ""Daniel Sampaio Sim\u00f5es"", ""minute"": ""57'""}, {""player"": ""Rodrigo Eduardo Costa Marinho"", ""minute"": ""71'""}, {""player"": ""Ronaldo da Silva Souza"", ""minute"": ""87'""}, {""player"": ""Gregore de Magalh\u00e3es Silva Favero"", ""minute"": ""90+3'""}]",[],"[{""player"": ""Jos\u00e9 \u00c9lber Pimentel da Silva"", ""minute"": ""36'"", ""cont"": 0, ""penal"": 0}, {""player"": ""Jos\u00e9 Carlos Cracco Neto"", ""minute"": ""72'"", ""cont"": 0, ""penal"": 0}]",[],[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2020/1ruuku31y4hamxz48qnbvwfoq/match/view/4e0t5h6v0clmu2k58q6aab8mi
SE Palmeiras,Fluminense FC,2,0,14 de novembro de 2020 21:30,Allianz Parque,No data,Leandro Pedro Vuaden,"[{""player"": ""Emerson Raymundo Santos"", ""minute"": ""12'""}, {""player"": ""Jos\u00e9 Rafael Vivian"", ""minute"": ""42'""}]",[],"[{""player"": ""Raphael Cavalcante Veiga"", ""minute"": ""52'"", ""cont"": 0, ""penal"": 1}, {""player"": ""Raphael Cavalcante Veiga"", ""minute"": ""60'"", ""cont"": 0, ""penal"": 0}]","[{""player"": ""Wellington Alves da Silva"", ""minute"": ""51'""}, {""player"": ""Michel Daryl Ara\u00fajo Villar"", ""minute"": ""53'""}]",[],[],[],[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2020/1ruuku31y4hamxz48qnbvwfoq/match/view/4cmy4lwz9qji96pvop5p5jgbu
CR Flamengo,Atlético Goianiense,1,1,14 de novembro de 2020 21:30,Estádio Jornalista Mário Filho (Maracanã),No data,Rafael Traci,"[{""player"": ""Gustavo Henrique Vernes"", ""minute"": ""41'""}, {""player"": ""Natan Bernardo de Souza"", ""minute"": ""90+2'""}]",[],"[{""player"": ""Bruno Henrique Pinto"", ""minute"": ""45'"", ""cont"": 0, ""penal"": 0}]","[{""player"": ""Gilvan Souza Corr\u00eaa"", ""minute"": ""70'""}]",[],"[{""player"": ""Jos\u00e9 Roberto Assun\u00e7\u00e3o de Ara\u00fajo Filho"", ""minute"": ""59'"", ""cont"": 0, ""penal"": 0}]",[],[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2020/1ruuku31y4hamxz48qnbvwfoq/match/view/4ettycyi2c14ausr8n7n4fn1m
Grêmio FB Porto Alegrense,Ceará SC,4,2,14 de novembro de 2020 19:00,Arena do Grêmio,No data,José Mendonça da Silva Jr.,"[{""player"": ""David Braz de Oliveira Filho"", ""minute"": ""87'""}]",[],"[{""player"": ""Jean Pyerre Casagrande Silveira Corr\u00eaa"", ""minute"": ""20'"", ""cont"": 0, ""penal"": 0}, {""player"": ""Eduardo Gabriel Aquino Cossa"", ""minute"": ""33'"", ""cont"": 0, ""penal"": 0}, {""player"": ""Diego de Souza Andrade"", ""minute"": ""40'"", ""cont"": 0, ""penal"": 0}, {""player"": ""Diego Chur\u00edn Puyo"", ""minute"": ""70'"", ""cont"": 0, ""penal"": 0}]","[{""player"": ""Pedro Henrique Naressi Machado"", ""minute"": ""83'""}, {""player"": ""Francisco V\u00edtor Silva Costa"", ""minute"": ""90+5'""}]",[],"[{""player"": ""Kelvyn Ramos da Fonseca"", ""minute"": ""37'"", ""cont"": 0, ""penal"": 0}, {""player"": ""Tiago Pagnussat"", ""minute"": ""90+1'"", ""cont"": 0, ""penal"": 0}]",[],[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2020/1ruuku31y4hamxz48qnbvwfoq/match/view/4elrkaqfofjy28y1rb3ybkz8q
Fortaleza EC,São Paulo FC,2,3,14 de novembro de 2020 19:00,Castelão,No data,Marcelo de Lima Henrique,"[{""player"": ""Luis Ant\u00f4nio Ferreira Rodrigues"", ""minute"": ""45'""}, {""player"": ""Jackson de Souza"", ""minute"": ""88'""}]",[],"[{""player"": ""David Corr\u00eaa da Fonseca"", ""minute"": ""11'"", ""cont"": 0, ""penal"": 0}, {""player"": ""Wellington Pereira do Nascimento"", ""minute"": ""74'"", ""cont"": 0, ""penal"": 0}]","[{""player"": ""Anderson Hernanes de Carvalho Andrade"", ""minute"": ""56'""}, {""player"": ""Rodrigo Nestor Bertalia"", ""minute"": ""72'""}, {""player"": ""Leonardo Pinheiro da Concei\u00e7\u00e3o"", ""minute"": ""90+6'""}, {""player"": ""Daniel Alves da Silva"", ""minute"": ""90+8'""}]",[],"[{""player"": ""Gabriel Davi Gomes Sara"", ""minute"": ""40'"", ""cont"": 0, ""penal"": 0}, {""player"": ""Luciano da Rocha Neves"", ""minute"": ""61'"", ""cont"": 0, ""penal"": 0}, {""player"": ""Luciano da Rocha Neves"", ""minute"": ""81'"", ""cont"": 0, ""penal"": 0}]",[],[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2020/1ruuku31y4hamxz48qnbvwfoq/match/view/4d4odxg8g1kfngwq7om94tdnu
SC Corinthians Paulista,Clube Atlético Mineiro,1,2,14 de novembro de 2020 19:00,Neo Química Arena,No data,Rodrigo D'Alonso Ferreira,"[{""player"": ""Roni Medeiros de Moura"", ""minute"": ""33'""}, {""player"": ""Matheus Alvarenga de Oliveira"", ""minute"": ""56'""}, {""player"": ""Ramiro Moschen Benetti"", ""minute"": ""90+3'""}]",[],"[{""player"": ""Matheus Alvarenga de Oliveira"", ""minute"": ""6'"", ""cont"": 0, ""penal"": 0}]","[{""player"": ""Marcos da Silva Fran\u00e7a"", ""minute"": ""31'""}, {""player"": ""Victor Leandro Bagy"", ""minute"": ""42'""}, {""player"": ""Jair Rodrigues J\u00fanior"", ""minute"": ""68'""}, {""player"": ""Eduardo Jes\u00fas Vargas Rojas"", ""minute"": ""89'""}, {""player"": ""R\u00e9ver Humberto Alves de Ara\u00fajo"", ""minute"": ""90+3'""}]",[],"[{""player"": ""Guilherme Antonio Arana Lopes"", ""minute"": ""61'"", ""cont"": 0, ""penal"": 0}, {""player"": ""Marrony da Silva Liberato Silveira"", ""minute"": ""83'"", ""cont"": 0, ""penal"": 0}]",[],[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2020/1ruuku31y4hamxz48qnbvwfoq/match/view/4djzedxz1a6jwenpp8huuhg8a
Goiás EC,Club Athletico Paranaense,0,1,14 de novembro de 2020 17:00,Estádio Hailé Pinheiro (Serrinha),No data,Flavio Rodrigues De Souza,"[{""player"": ""David de Duarte Macedo"", ""minute"": ""28'""}, {""player"": ""Luis Francisco Grando"", ""minute"": ""40'""}, {""player"": ""Rafael Martiniano de Miranda Moura"", ""minute"": ""75'""}, {""player"": ""Juan de Dios Pintado Leines"", ""minute"": ""85'""}, {""player"": ""Jos\u00e9 Fernando Viana de Santana"", ""minute"": ""90'""}]",[],[],"[{""player"": ""Maycon Vin\u00edcius Ferreira da Cruz"", ""minute"": ""34'""}]",[],"[{""player"": ""Renato Kayzer de Souza"", ""minute"": ""20'"", ""cont"": 0, ""penal"": 0}]",[],[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2020/1ruuku31y4hamxz48qnbvwfoq/match/view/4ea9idvcwsvfo000ub8lrtca2
SC do Recife,CR Vasco da Gama,0,2,14 de novembro de 2020 16:30,Ilha do Retiro,No data,Heber Roberto Lopes,[],[],[],"[{""player"": ""Tiago Rodrigues dos Reis"", ""minute"": ""90'""}, {""player"": ""Andrey Ramos do Nascimento"", ""minute"": ""90+4'""}]",[],"[{""player"": ""Germ\u00e1n Ezequiel Cano"", ""minute"": ""25'"", ""cont"": 0, ""penal"": 0}, {""player"": ""Germ\u00e1n Ezequiel Cano"", ""minute"": ""52'"", ""cont"": 0, ""penal"": 0}]",[],[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2020/1ruuku31y4hamxz48qnbvwfoq/match/view/4cv6s42jqm6xjg06h8thfvii2
Santos FC Sao Paulo,SC Internacional,2,0,14 de novembro de 2020 16:30,Vila Belmiro,No data,Sávio Pereira Sampaio,"[{""player"": ""Kaio Jorge Pinto Ramos"", ""minute"": ""44'""}]",[],"[{""player"": ""Ivonei J\u00fanior da Silva Rabelo"", ""minute"": ""59'"", ""cont"": 0, ""penal"": 0}, {""player"": ""Kaio Jorge Pinto Ramos"", ""minute"": ""68'"", ""cont"": 0, ""penal"": 0}]","[{""player"": ""Rodrigo Oliveira Lindoso"", ""minute"": ""35'""}, {""player"": ""Rodinei Marcelo de Almeida"", ""minute"": ""58'""}]",[],[],[],[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2020/1ruuku31y4hamxz48qnbvwfoq/match/view/4ds2a5pr78ho3urvhywq6djl6
EC Bahia,Fortaleza EC,2,1,11 de novembro de 2020 18:45,Arena Fonte Nova,No data,Wagner do Nascimento Magalhaes,"[{""player"": ""Luis Ant\u00f4nio da Rocha J\u00fanior"", ""minute"": ""4'""}, {""player"": ""Ronaldo da Silva Souza"", ""minute"": ""50'""}, {""player"": ""Anderson Vieira Martins"", ""minute"": ""84'""}]",[],"[{""player"": ""Jos\u00e9 Carlos Ferreira J\u00fanior"", ""minute"": ""24'"", ""cont"": 0, ""penal"": 0}, {""player"": ""Gilberto Oliveira Souza J\u00fanior"", ""minute"": ""71'"", ""cont"": 0, ""penal"": 1}]","[{""player"": ""Paulo Marcos de Jesus Ribeiro"", ""minute"": ""40'""}, {""player"": ""Luis Ant\u00f4nio Ferreira Rodrigues"", ""minute"": ""70'""}, {""player"": ""Wanderley de Jesus Sousa"", ""minute"": ""89'""}]",[],"[{""player"": ""B\u00e9rgson Gustavo Silveira da Silva"", ""minute"": ""65'"", ""cont"": 0, ""penal"": 0}]",[],[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2020/1ruuku31y4hamxz48qnbvwfoq/match/view/46i4drxtkllq28yvrtlnz7e5m
Fluminense FC,Grêmio FB Porto Alegrense,0,1,8 de novembro de 2020 20:30,Estádio Jornalista Mário Filho (Maracanã),No data,Edina Alves Batista,[],[],[],"[{""player"": ""Diogo Barbosa Mendanha"", ""minute"": ""90+5'""}]",[],"[{""player"": ""Eduardo Gabriel Aquino Cossa"", ""minute"": ""28'"", ""cont"": 0, ""penal"": 0}]",[],[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2020/1ruuku31y4hamxz48qnbvwfoq/match/view/4b8hdl5121zpi0fw4mcms29uy
Ceará SC,SC do Recife,0,0,8 de novembro de 2020 20:30,Castelão,No data,Ricardo Marques Ribeiro,[],[],[],"[{""player"": ""Sander Henrique Bortolotto"", ""minute"": ""25'""}, {""player"": ""Ricardo Ribeiro de Lima"", ""minute"": ""56'""}, {""player"": ""Luan Polli Gomes"", ""minute"": ""70'""}]",[],[],[],[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2020/1ruuku31y4hamxz48qnbvwfoq/match/view/4bjf8wu75tip9ts2m038go5m2
Red Bull Bragantino,Santos FC Sao Paulo,1,1,8 de novembro de 2020 18:15,Nabizão,No data,Vinicius Furlan,"[{""player"": ""Lucas Evangelista Santana de Oliveira"", ""minute"": ""10'""}]",[],"[{""player"": ""Leonardo Rech Ortiz"", ""minute"": ""90+6'"", ""cont"": 0, ""penal"": 0}]","[{""player"": ""Jean Mota Oliveira de Sousa"", ""minute"": ""42'""}, {""player"": ""Jobson Souza Santos"", ""minute"": ""57'""}, {""player"": ""Sandry Roberto Santos Goes"", ""minute"": ""80'""}, {""player"": ""Yeferson Julio Soteldo Mart\u00ednez"", ""minute"": ""83'""}]",[],"[{""player"": ""Leonardo Rech Ortiz"", ""minute"": ""64'"", ""cont"": 1, ""penal"": 0}]",[],[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2020/1ruuku31y4hamxz48qnbvwfoq/match/view/4ass6c1qf3odcyzrn212zvwq2
EC Bahia,Botafogo FR,1,0,8 de novembro de 2020 18:15,Arena Fonte Nova,No data,Jefferson Ferreira de Moraes,"[{""player"": ""Gregore de Magalh\u00e3es Silva Favero"", ""minute"": ""32'""}, {""player"": ""Elias Mendes Trindade"", ""minute"": ""62'""}]",[],"[{""player"": ""Rodrigo Eduardo Costa Marinho"", ""minute"": ""90+9'"", ""cont"": 0, ""penal"": 1}]","[{""player"": ""Matheus Barcelos da Silva"", ""minute"": ""17'""}, {""player"": ""Bruno dos Santos Naz\u00e1rio"", ""minute"": ""84'""}, {""player"": ""Marcelo da Concei\u00e7\u00e3o Benevenuto Malaquias"", ""minute"": ""90+5'""}]",[],[],[],[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2020/1ruuku31y4hamxz48qnbvwfoq/match/view/4aburo7q8gr9u445xaqriruqy
Clube Atlético Mineiro,CR Flamengo,4,0,8 de novembro de 2020 18:15,Mineirão,No data,Sávio Pereira Sampaio,"[{""player"": ""Alan Steven Franco Palma"", ""minute"": ""42'""}, {""player"": ""Guilherme Antonio Arana Lopes"", ""minute"": ""45+3'""}, {""player"": ""J\u00fanior Osmar Ignacio Alonso Mujica"", ""minute"": ""84'""}, {""player"": ""Marrony da Silva Liberato Silveira"", ""minute"": ""84'""}, {""player"": ""Dylan Felipe Borrero Caicedo"", ""minute"": ""90+3'""}]",[],"[{""player"": ""Gustavo Henrique Vernes"", ""minute"": ""4'"", ""cont"": 1, ""penal"": 0}, {""player"": ""Marcos da Silva Fran\u00e7a"", ""minute"": ""8'"", ""cont"": 0, ""penal"": 0}, {""player"": ""Eduardo Colcenti Antunes"", ""minute"": ""59'"", ""cont"": 0, ""penal"": 0}, {""player"": ""Federico Mat\u00edas Zaracho"", ""minute"": ""82'"", ""cont"": 0, ""penal"": 0}]","[{""player"": ""Thiago Maia Alencar"", ""minute"": ""26'""}, {""player"": ""\u00c9verton Augusto de Barros Ribeiro"", ""minute"": ""45+1'""}, {""player"": ""Bruno Henrique Pinto"", ""minute"": ""83'""}, {""player"": ""Mauricio An\u00edbal Isla Isla"", ""minute"": ""86'""}]",[],[],[],[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2020/1ruuku31y4hamxz48qnbvwfoq/match/view/4a3xu492kzhwqg7ag0pyp0pka
CR Vasco da Gama,SE Palmeiras,0,1,8 de novembro de 2020 16:00,São Januário,No data,Anderson Daronco,"[{""player"": ""Leonardo de Matos Cruz"", ""minute"": ""38'""}]",[],[],"[{""player"": ""Gustavo Ra\u00fal G\u00f3mez Portillo"", ""minute"": ""4'""}, {""player"": ""Mat\u00edas Nicol\u00e1s Vi\u00f1a Susperreguy"", ""minute"": ""86'""}, {""player"": ""Lucas Rafael Ara\u00fajo Lima"", ""minute"": ""90+3'""}]",[],"[{""player"": ""Luiz Adriano de Souza da Silva"", ""minute"": ""73'"", ""cont"": 0, ""penal"": 0}]",[],[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2020/1ruuku31y4hamxz48qnbvwfoq/match/view/4ak29uyz2uqjdpbut32suqjca
SC Internacional,Coritiba FBC,2,2,8 de novembro de 2020 16:00,Beira-Rio,No data,Dyorgines José Padovani Andrade,"[{""player"": ""Heitor Rodrigues da Fonseca"", ""minute"": ""48'""}, {""player"": ""Dami\u00e1n Marcelo Musto"", ""minute"": ""90+6'""}]","[{""player"": ""Heitor Rodrigues da Fonseca"", ""minute"": ""53'""}]","[{""player"": ""Yuri Alberto Monteiro da Silva"", ""minute"": ""33'"", ""cont"": 0, ""penal"": 0}, {""player"": ""Gustavo Nonato Santana"", ""minute"": ""59'"", ""cont"": 0, ""penal"": 0}]","[{""player"": ""Rodolfo Filemon de Oliveira da Silva"", ""minute"": ""14'""}, {""player"": ""Yan Medeiros Sasse"", ""minute"": ""82'""}, {""player"": ""Rodrigo Muniz Carvalho"", ""minute"": ""83'""}]",[],"[{""player"": ""Giovanni Augusto Oliveira Cardoso"", ""minute"": ""48'"", ""cont"": 0, ""penal"": 0}, {""player"": ""Jos\u00e9 Sabino Chagas Monteiro"", ""minute"": ""74'"", ""cont"": 0, ""penal"": 0}]",[],[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2020/1ruuku31y4hamxz48qnbvwfoq/match/view/4bvo7wnrznf8vi25liqqw2c8a
